NIK,Nama_Klien,Tgl_Daftar,No_Tlp_K,Email_K,Alamat_K,Gender_K,Tmpt_tgl_lhr_K,Tgl_lhr_K,Jenis_LH
10008409,Dina Mansur,2026-08-22,+62-0276-192-75,klien8409_event-box-factor@pd.ponpes.id,"Gang M.H Thamrin No. 081, Serang, JT 71013",Wanita,Balikpapan,1992-09-30,4420
10008410,Almira Suartini,2023-03-14,+62-289-901-431,klien8410_collection-member@cv.web.id,"Jalan Stasiun Wonokromo No. 880, Sawahlunto, ST 13532",Laki-Laki,Singkawang,2004-01-30,622
10008411,Ajimin Sihombing,2025-01-15,+62 (0088) 022-,klien8411_off-method-network@pd.edu,"Gg. Pasir Koja No. 884, Mojokerto, Sumatera Barat 38072",Laki-Laki,Ternate,2004-06-10,6007
10008412,"Garda Sinaga, S.T.",2023-03-23,+62-06-209-8310,klien8412_role-cause-hard@cv.net.id,"Jalan Indragiri No. 06, Kendari, Nusa Tenggara Timur 75772",Wanita,Bekasi,1965-01-29,6510
10008413,"Jane Hasanah, S.Pt",2025-02-24,+62-907-273-150,klien8413_population-series@perum.go.id,"Gang Ronggowarsito No. 279, Gorontalo, SR 16244",Wanita,Blitar,1964-01-16,7851
10008414,Edi Handayani,2024-01-24,+62-89-453-5971,klien8414_must-federal-safe@cv.org,"Gang Gegerkalong Hilir No. 45, Batam, MU 00395",Wanita,Padangpanjang,1966-04-05,1638
10008415,Dinda Rajasa,2026-01-28,+62 (0107) 381 ,klien8415_serve-down-suffer@cv.mil,"Gg. Abdul Muis No. 047, Jayapura, GO 43962",Laki-Laki,Padang Sidempuan,1966-10-05,7360
10008416,Violet Nababan,2023-04-18,(0767) 728 2008,klien8416_lose-blue-movement@cv.net.id,"Gg. Jayawijaya No. 06, Purwokerto, Gorontalo 52194",Laki-Laki,Jayapura,1991-03-04,8711
10008417,"Drs. Nurul Maryadi, M.M.",2023-01-10,+62 (0470) 209 ,klien8417_past-lawyer@perum.biz.id,"Gang Surapati No. 93, Cirebon, LA 76376",Laki-Laki,Subulussalam,1994-10-08,8290
10008418,Ade Saptono,2026-07-09,+62 (12) 782 56,klien8418_actually-someone@cv.mil,"Gang Cempaka No. 5, Bandar Lampung, KR 53520",Wanita,Padang,1996-07-21,7086
10008419,"Hari Hidayanto, S.Psi",2025-09-07,(073) 440 7908,klien8419_employee-argue@perum.org,"Jl. R.E Martadinata No. 12, Tarakan, JT 28944",Wanita,Kota Administrasi Jakarta Barat,1973-09-26,2142
10008420,Melinda Astuti,2024-06-15,+62 (64) 012-01,klien8420_any-station-protect@cv.gov,"Jalan Gegerkalong Hilir No. 11, Banjarmasin, Sumatera Selatan 35826",Laki-Laki,Samarinda,1970-08-03,73
10008421,"Vivi Saptono, S.Ked",2025-11-29,+62-0863-780-09,klien8421_care-edge-include@cv.id,"Jl. Rumah Sakit No. 9, Solok, KB 66997",Wanita,Jambi,1977-02-14,9249
10008422,Indra Suryono,2025-06-06,+62 (381) 678 6,klien8422_production-truth@pt.web.id,"Jl. Kapten Muslihat No. 6, Lhokseumawe, Sulawesi Tengah 40215",Laki-Laki,Pagaralam,1964-01-14,2458
10008423,Muni Lailasari,2026-02-16,(065) 153-7760,klien8423_for-republican@perum.ponpes.id,"Jl. Pasir Koja No. 977, Tasikmalaya, Bengkulu 10854",Wanita,Pematangsiantar,1990-06-15,7191
10008424,Melinda Tarihoran,2024-12-03,(093) 729-1788,klien8424_ask-team-network@perum.co.id,"Gg. Astana Anyar No. 00, Palembang, Banten 74699",Wanita,Bontang,1991-02-12,8545
10008425,dr. Atma Laksmiwati,2025-03-11,+62 (010) 599-6,klien8425_she-color-amount@cv.go.id,"Gg. Tubagus Ismail No. 3, Cirebon, BE 50927",Laki-Laki,Bitung,1982-03-16,5556
10008426,Cahyono Saragih,2026-01-05,+62 (090) 973-1,klien8426_pull-enough-its@ud.desa.id,"Jalan Wonoayu No. 58, Probolinggo, SR 61506",Wanita,Pasuruan,1967-02-06,5106
10008427,Belinda Yolanda,2023-08-19,+62 (0623) 964-,klien8427_economic-congress@cv.gov,"Gg. Sentot Alibasa No. 8, Mojokerto, SU 37565",Wanita,Pariaman,2005-06-08,9039
10008428,Winda Salahudin,2024-03-27,(003) 739 5408,klien8428_mind-operation-box@pd.or.id,"Jl. Cempaka No. 3, Bogor, Gorontalo 24067",Wanita,Blitar,1974-05-23,1519
10008429,Kala Kusmawati,2024-10-02,(064) 003 3252,klien8429_serious-game-turn@pt.gov,"Jalan Pasirkoja No. 3, Samarinda, Kalimantan Utara 79870",Laki-Laki,Pekanbaru,1977-11-04,3916
10008430,Wadi Budiman,2025-04-23,+62 (52) 068 09,klien8430_gun-story-watch@ud.gov,"Gg. Ciwastra No. 2, Pekanbaru, SN 08319",Wanita,Pekanbaru,1964-11-13,3261
10008431,"Tiara Safitri, S.H.",2025-04-14,+62-628-542-423,klien8431_much-drug-among@pd.ac.id,"Jl. Pasir Koja No. 4, Samarinda, SS 88151",Laki-Laki,Metro,1972-12-06,3284
10008432,R. Yunita Laksmiwati,2026-09-10,+62 (562) 989 7,klien8432_way-close-book@perum.com,"Gang Ahmad Dahlan No. 310, Gorontalo, Gorontalo 84574",Wanita,Pasuruan,2001-12-22,9356
10008433,Ade Kusmawati,2023-02-22,+62 (997) 295-3,klien8433_people-piece@pd.org,"Jl. PHH. Mustofa No. 271, Padangpanjang, Nusa Tenggara Timur 04390",Wanita,Banjarbaru,1998-11-11,9164
10008434,Emin Yulianti,2026-10-29,+62 (0483) 268-,klien8434_choose-information@perum.sch.id,"Gg. Raya Setiabudhi No. 16, Pasuruan, SN 41050",Laki-Laki,Pematangsiantar,1963-03-10,4929
10008435,"Anita Hutapea, M.Farm",2023-01-08,+62-226-733-222,klien8435_any-while-letter@pt.net,"Gg. Dipenogoro No. 7, Cimahi, JK 32439",Wanita,Meulaboh,1971-02-24,6787
10008436,Damar Safitri,2025-10-21,0873810153,klien8436_like-ready-floor@ud.ac.id,"Jalan Ciumbuleuit No. 5, Pariaman, JK 60056",Wanita,Tanjungbalai,1982-01-31,131
10008437,"Faizah Puspita, S.Sos",2026-02-07,+62 (0658) 111-,klien8437_toward-now-fire@pt.biz.id,"Jl. Merdeka No. 473, Parepare, JA 58523",Laki-Laki,Banjar,2001-07-30,3481
10008438,Sakura Saragih,2026-08-16,+62 (544) 092-2,klien8438_fund-tend-family@pd.go.id,"Gg. Cihampelas No. 71, Palembang, SS 74063",Wanita,Madiun,1961-07-30,3815
10008439,Galak Anggraini,2024-01-04,+62 (847) 916 6,klien8439_campaign-poor-make@cv.sch.id,"Jalan Kapten Muslihat No. 527, Pontianak, Nusa Tenggara Barat 65542",Wanita,Magelang,1966-09-18,8995
10008440,Ani Prasetya,2026-06-28,+62 (44) 097 25,klien8440_court-moment-hand@pd.mil,"Jalan Ahmad Dahlan No. 4, Serang, KB 40559",Wanita,Samarinda,1994-10-09,1734
10008441,"Eman Maheswara, M.Kom.",2026-06-12,+62-006-025-506,klien8441_deal-her-main@cv.desa.id,"Jalan Suniaraja No. 29, Padang, JB 81319",Laki-Laki,Tidore Kepulauan,2005-12-26,7222
10008442,Ira Hardiansyah,2023-04-18,+62 (67) 684-83,klien8442_mention-almost@perum.sch.id,"Jl. Soekarno Hatta No. 392, Kota Administrasi Jakarta Selatan, PB 74308",Wanita,Tangerang Selatan,1975-12-03,1628
10008443,Ian Maryati,2024-03-25,+62 (014) 162-6,klien8443_congress-despite@cv.go.id,"Jl. Ir. H. Djuanda No. 23, Tasikmalaya, Kalimantan Tengah 26099",Wanita,Kota Administrasi Jakarta Timur,1960-05-13,6380
10008444,Rizki Nurdiyanti,2024-01-25,+62-797-077-046,klien8444_small-identify@pt.biz.id,"Gang Kutai No. 2, Solok, NT 84014",Wanita,Ambon,2002-06-29,1045
10008445,Agnes Hutapea,2023-05-22,(0894) 457 8386,klien8445_whether-enter@pt.int,"Jalan Dr. Djunjunan No. 34, Sawahlunto, RI 41560",Laki-Laki,Sungai Penuh,1965-05-25,2425
10008446,"Puti Rahmi Hidayat, S.Pd",2025-01-18,+62 (36) 660-75,klien8446_new-without-line@perum.mil.id,"Gg. K.H. Wahid Hasyim No. 40, Dumai, SR 84724",Wanita,Mataram,2002-07-04,3642
10008447,Puput Suartini,2026-04-01,+62 (753) 064 9,klien8447_republican-throw@cv.sch.id,"Jl. Kendalsari No. 2, Banjarmasin, Maluku 14815",Laki-Laki,Pekalongan,1999-09-02,8091
10008448,Gangsa Pratiwi,2023-12-21,+62 (014) 091-8,klien8448_agency-charge-heart@perum.edu,"Jl. H.J Maemunah No. 556, Sukabumi, KR 97884",Wanita,Banjar,1969-10-08,3920
10008449,"Drs. Gawati Sirait, S.Gz",2025-02-26,+62-0387-319-61,klien8449_surface-full-heavy@ud.or.id,"Gg. Ciwastra No. 8, Banjarbaru, BB 18256",Wanita,Probolinggo,1969-06-14,4892
10008450,Aurora Saputra,2024-10-15,+62 (929) 201-6,klien8450_front-some-crime@ud.or.id,"Gg. Kutisari Selatan No. 7, Lhokseumawe, Jawa Timur 75958",Wanita,Salatiga,1998-06-04,4414
10008451,Alika Gunawan,2026-03-12,(0761) 996-7824,klien8451_step-inside@cv.net.id,"Gg. Gegerkalong Hilir No. 1, Sibolga, Nusa Tenggara Barat 95073",Laki-Laki,Bitung,1963-12-10,7829
10008452,Ika Maulana,2024-09-30,+62-0834-287-16,klien8452_huge-debate-leave@ud.id,"Jalan Rajawali Barat No. 9, Metro, Papua 72486",Laki-Laki,Pontianak,1979-02-28,7767
10008453,"Galiono Waluyo, S.Psi",2024-05-31,(062) 425 4174,klien8453_then-site-always@ud.co.id,"Gg. Indragiri No. 633, Pematangsiantar, Banten 35508",Wanita,Yogyakarta,1975-12-01,1879
10008454,"R. Anita Wahyuni, M.Farm",2025-06-22,0869434087,klien8454_score-if-many@cv.mil.id,"Gang Pasirkoja No. 12, Kota Administrasi Jakarta Pusat, YO 61410",Laki-Laki,Pekanbaru,2003-01-11,3565
10008455,"Sutan Bakda Zulkarnain, S.Farm",2024-05-29,+62-61-534-9267,klien8455_wife-too-very-check@perum.net,"Gang Jend. A. Yani No. 7, Subulussalam, Jawa Tengah 15672",Wanita,Bandar Lampung,1962-09-01,4826
10008456,Syahrini Firgantoro,2023-12-13,+62-525-620-321,klien8456_but-watch-life@ud.mil,"Jalan Cempaka No. 634, Blitar, YO 13791",Wanita,Banda Aceh,1980-12-06,7774
10008457,"Jaswadi Pradana, S.Psi",2023-08-30,+62 (084) 874 3,klien8457_himself-chance-your@pd.my.id,"Gg. M.H Thamrin No. 9, Mataram, SR 73071",Wanita,Sibolga,1973-05-02,6033
10008458,"Gabriella Prabowo, S.E.",2026-09-29,0881628484,klien8458_continue-language@ud.ponpes.id,"Gg. Stasiun Wonokromo No. 3, Kota Administrasi Jakarta Pusat, SB 35230",Laki-Laki,Tegal,1987-01-05,2961
10008459,"Sakura Anggriawan, S.H.",2026-11-23,+62 (788) 461 5,klien8459_true-wrong-ten@perum.web.id,"Gg. Jamika No. 72, Ambon, SG 73372",Wanita,Salatiga,1988-07-02,7586
10008460,Cinthia Pudjiastuti,2025-09-18,(0586) 472 0707,klien8460_crime-provide-down@ud.go.id,"Jl. Pasteur No. 4, Surabaya, Maluku Utara 77247",Laki-Laki,Tanjungpinang,1976-07-31,8647
10008461,Bajragin Wulandari,2026-08-10,+62-0609-598-97,klien8461_line-level-degree@pd.id,"Jl. Cikutra Timur No. 062, Denpasar, LA 66112",Laki-Laki,Batu,1973-07-15,3778
10008462,Dr. Bakti Kuswoyo,2024-07-20,089 003 2861,klien8462_clearly-central@pd.gov,"Jalan Surapati No. 84, Ternate, Kalimantan Timur 94752",Wanita,Bitung,1994-02-04,921
10008463,"Ihsan Zulaika, S.I.Kom",2025-04-16,+62-0809-772-58,klien8463_world-usually@pd.org,"Jl. Bangka Raya No. 91, Blitar, PA 58489",Wanita,Tegal,1983-04-08,6222
10008464,"Ir. Hana Prasasta, S.I.Kom",2023-04-16,+62 (62) 305-23,klien8464_candidate-approach@pd.or.id,"Gg. Kutisari Selatan No. 668, Semarang, Sumatera Utara 10742",Wanita,Lubuklinggau,1991-05-26,9222
10008465,"drg. Unjani Sihombing, S.E.",2024-03-06,084 360 1038,klien8465_mouth-house-must@cv.int,"Gang Sadang Serang No. 0, Serang, Papua Barat 02214",Wanita,Palembang,1988-12-08,9878
10008466,Tania Halim,2026-02-16,+62-054-948-979,klien8466_kind-know-total@ud.ponpes.id,"Jl. Pasirkoja No. 92, Palopo, KI 21908",Laki-Laki,Sorong,1973-02-10,2179
10008467,Ajiono Namaga,2023-07-20,+62 (63) 322-01,klien8467_happy-out@cv.edu,"Jl. Laswi No. 8, Cimahi, DKI Jakarta 41995",Wanita,Bandung,1973-02-07,2245
10008468,Prasetya Mardhiyah,2024-10-01,+62 (498) 726-0,klien8468_list-history@pt.ponpes.id,"Gg. Rajawali Timur No. 5, Balikpapan, Lampung 21989",Laki-Laki,Pariaman,1998-05-10,5546
10008469,Tira Pradana,2024-01-16,(075) 613 4620,klien8469_fish-newspaper-door@perum.or.id,"Jalan Kutai No. 158, Kendari, Nusa Tenggara Barat 87119",Wanita,Samarinda,1987-12-10,3684
10008470,Zulfa Zulaika,2024-02-06,+62 (050) 827-6,klien8470_support-play-piece@perum.go.id,"Gang Bangka Raya No. 3, Kota Administrasi Jakarta Utara, SB 90059",Laki-Laki,Metro,1995-11-07,380
10008471,Rendy Narpati,2025-02-15,+62-098-164-063,klien8471_final-message@ud.web.id,"Jalan Jend. Sudirman No. 4, Pekalongan, Maluku 25109",Wanita,Bandar Lampung,1968-09-05,7137
10008472,"Karja Budiyanto, S.I.Kom",2026-02-10,0891557749,klien8472_sense-summer-soon@ud.my.id,"Jl. Rajiman No. 4, Gorontalo, NT 10975",Laki-Laki,Surakarta,1967-12-29,7681
10008473,Laras Kuswandari,2025-09-12,+62-74-751-1925,klien8473_almost-notice-rate@pd.com,"Jalan Sukabumi No. 472, Makassar, Kalimantan Barat 76061",Laki-Laki,Langsa,1962-03-29,6334
10008474,"Puti Citra Gunawan, M.Farm",2024-06-30,+62 (18) 804-56,klien8474_party-write-eat@perum.mil.id,"Jl. Yos Sudarso No. 55, Bitung, SG 80103",Laki-Laki,Pangkalpinang,1998-09-20,1160
10008475,"Drs. Cindy Farida, S.E.",2023-03-21,+62 (0707) 404 ,klien8475_according-control@cv.my.id,"Jalan Kendalsari No. 692, Medan, Nusa Tenggara Barat 20454",Wanita,Tidore Kepulauan,1998-10-12,6267
10008476,Laswi Aryani,2023-05-10,0854601956,klien8476_growth-apply@pt.gov,"Gang Dipatiukur No. 2, Madiun, Sulawesi Tenggara 88658",Laki-Laki,Sabang,1976-07-29,6625
10008477,Almira Hutapea,2023-12-02,+62 (710) 362 6,klien8477_money-eight-why-he@cv.com,"Gg. Jamika No. 3, Bukittinggi, Lampung 02888",Wanita,Semarang,1971-11-13,5439
10008478,"H. Nasim Aryani, M.M.",2025-08-06,(081) 566 0062,klien8478_turn-instead-wide@perum.mil.id,"Gang Waringin No. 702, Bontang, Gorontalo 04378",Laki-Laki,Palopo,1998-03-25,349
10008479,dr. Adinata Safitri,2025-10-28,+62 (90) 928-80,klien8479_believe-purpose-by@pt.desa.id,"Gang Tebet Barat Dalam No. 148, Padang, KI 17295",Laki-Laki,Madiun,1998-11-29,9402
10008480,Kamaria Dongoran,2026-01-25,087 572 1117,klien8480_sort-no-director@perum.int,"Jalan M.T Haryono No. 793, Bandar Lampung, Sumatera Selatan 75427",Wanita,Tebingtinggi,1975-04-26,8976
10008481,Martani Prayoga,2023-03-14,(0828) 769-5789,klien8481_may-tell-in-similar@ud.edu,"Gg. Raya Ujungberung No. 239, Cirebon, MU 08169",Wanita,Tebingtinggi,1964-06-04,7620
10008482,Usyi Novitasari,2026-09-03,+62 (0833) 865 ,klien8482_whole-book-idea@ud.ponpes.id,"Jl. M.T Haryono No. 3, Madiun, KI 83028",Laki-Laki,Pematangsiantar,1967-11-25,3413
10008483,R.A. Patricia Situmorang,2026-04-15,+62 (416) 771-8,klien8483_especially-probably@cv.go.id,"Jalan Sentot Alibasa No. 935, Palopo, Sulawesi Utara 05928",Wanita,Singkawang,1993-01-23,1026
10008484,Hasta Kuswandari,2024-07-21,(0074) 820 0086,klien8484_thousand-already@ud.mil,"Gang Lembong No. 9, Batam, Sumatera Barat 94825",Laki-Laki,Blitar,1996-11-04,7499
10008485,Karen Wijaya,2024-02-07,+62 (55) 555 42,klien8485_fund-positive@perum.net.id,"Jl. Jayawijaya No. 48, Kupang, Kalimantan Selatan 99253",Wanita,Subulussalam,1989-10-30,2305
10008486,"Paulin Nainggolan, S.Kom",2024-12-24,+62 (869) 031-5,klien8486_tough-anything@pd.co.id,"Jalan Merdeka No. 829, Kota Administrasi Jakarta Barat, KS 51330",Laki-Laki,Makassar,1995-02-02,2080
10008487,"Sabar Waluyo, S.Kom",2026-03-03,0821885970,klien8487_matter-control-sea@pt.biz.id,"Jalan H.J Maemunah No. 56, Padangpanjang, Kalimantan Timur 67343",Wanita,Kota Administrasi Jakarta Pusat,1965-04-11,9657
10008488,"Bahuraksa Tarihoran, S.Pd",2023-08-15,0890761060,klien8488_single-product-full@pd.mil,"Jalan Rajawali Timur No. 5, Kota Administrasi Jakarta Timur, BE 62487",Wanita,Salatiga,1963-06-26,6841
10008489,Danang Sihombing,2026-05-06,+62 (998) 839-1,klien8489_half-upon-result@pd.mil.id,"Jalan Ir. H. Djuanda No. 34, Payakumbuh, JT 07209",Laki-Laki,Ambon,1998-06-15,8970
10008490,"Gangsar Rahimah, S.E.I",2024-07-29,(0705) 240-0324,klien8490_enter-should-debate@ud.net,"Gg. Abdul Muis No. 79, Tidore Kepulauan, SR 81843",Laki-Laki,Bima,1993-07-17,6154
10008491,"Dr. Rama Hidayat, S.T.",2023-11-26,+62-029-574-180,klien8491_stop-size-what@ud.org,"Gg. Kutai No. 00, Denpasar, SU 57457",Wanita,Cimahi,1989-08-06,3645
10008492,"dr. Yulia Halim, S.E.I",2023-12-01,(018) 177 4057,klien8492_choice-common-old@perum.org,"Gg. Jamika No. 4, Banjarmasin, Riau 65405",Wanita,Tangerang Selatan,1987-01-16,1478
10008493,"Sarah Tarihoran, S.T.",2026-12-22,(0503) 414 5802,klien8493_role-newspaper@pt.mil.id,"Gang Raya Ujungberung No. 5, Samarinda, JK 66120",Wanita,Palu,1992-12-11,9594
10008494,Banawa Firgantoro,2026-12-17,+62-96-366-9488,klien8494_treatment@perum.com,"Gg. Rajawali Timur No. 865, Salatiga, KB 10904",Wanita,Pariaman,1982-03-23,2028
10008495,"Ir. Yuliana Maheswara, S.H.",2023-04-07,+62 (0304) 775 ,klien8495_over-cultural-off@ud.edu,"Jalan Suniaraja No. 018, Pariaman, Sulawesi Utara 57007",Laki-Laki,Gorontalo,1992-08-01,9685
10008496,Gilda Dabukke,2025-11-19,(038) 809 4541,klien8496_than-question-safe@cv.ac.id,"Jalan Jayawijaya No. 7, Singkawang, Lampung 29843",Wanita,Kota Administrasi Jakarta Timur,1991-11-29,4540
10008497,"Ir. Unggul Dongoran, S.Sos",2026-07-26,+62-0635-182-03,klien8497_watch-part-popular@perum.ac.id,"Gg. Ciwastra No. 6, Pontianak, KB 90000",Laki-Laki,Kediri,2005-11-28,7024
10008498,H. Aswani Mansur,2023-11-26,(0331) 697 4623,klien8498_house-large-inside@pt.com,"Gang Medokan Ayu No. 680, Cilegon, Nusa Tenggara Barat 23533",Laki-Laki,Sorong,1993-12-17,1520
10008499,Edi Iswahyudi,2023-05-03,0857486488,klien8499_reason-know-far@cv.mil,"Gg. Jayawijaya No. 5, Bau-Bau, SG 99626",Wanita,Medan,1963-04-01,7511
10008500,R.M. Dadi Hartati,2026-05-03,+62 (047) 266 6,klien8500_report-church@pd.org,"Gg. Rumah Sakit No. 193, Padang, Kalimantan Timur 77954",Wanita,Bandar Lampung,1969-07-30,6770
10008501,"Kusuma Usada, S.Kom",2025-04-25,+62 (056) 688 5,klien8501_city-his-single@cv.edu,"Jl. Surapati No. 60, Tebingtinggi, BT 37629",Laki-Laki,Solok,1996-03-03,8489
10008502,drg. Halima Nashiruddin,2024-04-16,+62-51-570-0267,klien8502_heavy-many@ud.net,"Gang Astana Anyar No. 7, Sorong, DI Yogyakarta 37645",Wanita,Sawahlunto,1966-10-04,5141
10008503,Yuliana Sinaga,2025-12-26,+62 (832) 243 5,klien8503_particularly-lawyer@ud.net,"Gg. Stasiun Wonokromo No. 0, Solok, LA 99895",Laki-Laki,Jayapura,1962-07-06,9354
10008504,"Langgeng Natsir, S.Pt",2024-12-29,+62-149-956-301,klien8504_two-medical-rate@pd.net,"Jalan Ir. H. Djuanda No. 440, Magelang, Sulawesi Tengah 44345",Laki-Laki,Payakumbuh,1979-06-20,396
10008505,Nabila Novitasari,2023-04-17,(0535) 901 8398,klien8505_lay-interview@pt.co.id,"Gang Laswi No. 58, Sorong, KS 09792",Laki-Laki,Bontang,1988-10-23,8461
10008506,Sari Prasetyo,2025-10-18,(0710) 330-3411,klien8506_case-practice@ud.go.id,"Gg. Ciumbuleuit No. 41, Blitar, DI Yogyakarta 09230",Laki-Laki,Gorontalo,1985-06-18,1421
10008507,Mahesa Simbolon,2026-06-04,+62-078-256-082,klien8507_wait-sense-church@ud.web.id,"Jl. Cihampelas No. 2, Sawahlunto, Banten 88077",Wanita,Depok,1985-09-19,8144
10008508,Niyaga Waluyo,2025-12-21,+62-77-344-6924,klien8508_method-vote-follow@perum.mil.id,"Gang Soekarno Hatta No. 696, Banjar, BT 29656",Laki-Laki,Tasikmalaya,2001-08-25,9401
10008509,Kania Irawan,2024-05-05,+62 (0504) 207-,klien8509_international@perum.id,"Gg. Cihampelas No. 3, Ternate, Sumatera Selatan 54856",Wanita,Semarang,1987-08-03,5974
10008510,Raisa Laksita,2025-07-15,085 962 3323,klien8510_health-cold-yes@cv.go.id,"Gg. Yos Sudarso No. 4, Medan, MA 11740",Laki-Laki,Kota Administrasi Jakarta Timur,2003-05-04,6832
10008511,Danuja Puspita,2023-01-15,+62 (0066) 570-,klien8511_specific-picture@ud.org,"Jl. Raya Ujungberung No. 67, Tanjungpinang, MA 18582",Laki-Laki,Tangerang Selatan,1998-10-01,447
10008512,"Dimas Saefullah, S.Pd",2025-03-15,+62-93-656-8358,klien8512_college-remember-i@cv.gov,"Gg. Siliwangi No. 61, Sabang, Kalimantan Selatan 04022",Wanita,Pematangsiantar,1969-02-09,7955
10008513,Jaiman Dabukke,2024-03-24,+62 (0200) 970-,klien8513_work-their-moment@pd.com,"Jl. Dipatiukur No. 5, Batu, Sumatera Utara 41712",Laki-Laki,Madiun,1962-05-22,1194
10008514,"Kenari Usada, M.Farm",2024-02-19,+62 (27) 672-94,klien8514_see-owner-share@ud.org,"Gg. Dipenogoro No. 8, Bandar Lampung, Kalimantan Utara 05989",Wanita,Tangerang Selatan,1963-08-14,5374
10008515,"Hani Mustofa, M.Ak",2024-03-10,+62-884-505-691,klien8515_man-begin-court@pt.web.id,"Gg. Jakarta No. 3, Padang, SB 02155",Laki-Laki,Palembang,1992-09-25,6922
10008516,Purwanto Purnawati,2025-09-07,080 792 3438,klien8516_eat-television@perum.biz.id,"Jalan Astana Anyar No. 577, Kota Administrasi Jakarta Pusat, SR 36670",Wanita,Tual,1974-10-31,4219
10008517,Zelaya Situmorang,2023-04-10,(060) 759 3319,klien8517_hotel-usually@perum.go.id,"Gang Gedebage Selatan No. 806, Purwokerto, MA 62969",Laki-Laki,Kotamobagu,1965-09-03,9747
10008518,Nurul Suryono,2025-08-02,+62-058-232-852,klien8518_control-recognize@pt.int,"Gang Medokan Ayu No. 488, Pekalongan, Papua Barat 22683",Wanita,Padangpanjang,2003-11-16,1818
10008519,Tomi Natsir,2026-01-03,+62-043-718-608,klien8519_black-allow-try@pd.my.id,"Jalan HOS. Cokroaminoto No. 1, Binjai, Sumatera Barat 86664",Laki-Laki,Pontianak,1974-07-01,5534
10008520,Eva Maryadi,2026-05-28,(0363) 824 6346,klien8520_national-more@perum.or.id,"Gang Cihampelas No. 174, Padangpanjang, JB 10326",Laki-Laki,Pagaralam,1969-02-12,1409
10008521,Mahesa Widiastuti,2026-01-15,+62 (0625) 865-,klien8521_art-hundred-between@perum.edu,"Jalan Antapani Lama No. 625, Bogor, Banten 72989",Wanita,Kupang,1989-09-10,4789
10008522,Ir. Ina Permadi,2024-12-13,+62 (756) 624-4,klien8522_suffer-eight-become@ud.com,"Gg. Asia Afrika No. 45, Solok, Kalimantan Tengah 10697",Wanita,Meulaboh,1996-02-07,4214
10008523,Hj. Karimah Handayani,2025-12-22,0881472010,klien8523_another-policy-set@perum.ac.id,"Jl. Kapten Muslihat No. 96, Sabang, SR 79165",Laki-Laki,Tangerang,1962-07-08,3574
10008524,"Kartika Maheswara, M.Kom.",2025-03-02,+62 (216) 897 1,klien8524_politics-case-beat@cv.mil,"Gg. Dr. Djunjunan No. 615, Banjar, Sulawesi Selatan 09883",Laki-Laki,Palopo,2001-12-30,3427
10008525,"Suci Tarihoran, S.T.",2024-07-02,(026) 959 8701,klien8525_field-majority@ud.net,"Gg. Asia Afrika No. 573, Lhokseumawe, SU 01858",Laki-Laki,Samarinda,1969-05-15,5976
10008526,"Aisyah Salahudin, S.Pt",2025-03-19,+62 (023) 783-6,klien8526_cut-most-for-speech@ud.sch.id,"Gang Tubagus Ismail No. 2, Probolinggo, Sulawesi Tengah 64487",Laki-Laki,Manado,1998-06-04,2645
10008527,Empluk Thamrin,2023-07-24,(0217) 429 7693,klien8527_raise-detail-bed-mr@ud.net.id,"Gg. Ahmad Dahlan No. 403, Denpasar, KU 90292",Laki-Laki,Probolinggo,1983-10-09,6232
10008528,"Ir. Edi Kusmawati, M.TI.",2023-07-22,(090) 832 3900,klien8528_despite-republican@pd.ac.id,"Gang Suniaraja No. 0, Kota Administrasi Jakarta Pusat, Sulawesi Selatan 39707",Wanita,Kota Administrasi Jakarta Timur,2003-02-15,2216
10008529,"Hilda Sihombing, M.TI.",2026-05-23,(0971) 121-8686,klien8529_catch-those-social@ud.edu,"Jalan Rumah Sakit No. 387, Tual, Jawa Barat 06029",Wanita,Tasikmalaya,1966-11-16,7369
10008530,"drg. Purwanto Santoso, S.Sos",2024-04-06,+62-0324-298-21,klien8530_kid-determine@ud.web.id,"Jalan Pelajar Pejuang No. 260, Makassar, SN 16786",Laki-Laki,Tanjungbalai,2004-07-24,1517
10008531,Mila Permadi,2023-05-02,+62-625-707-076,klien8531_raise-thus-travel@pt.go.id,"Gg. Rajiman No. 25, Tanjungbalai, Bengkulu 73950",Laki-Laki,Yogyakarta,1978-12-13,4448
10008532,dr. Tedi Prayoga,2023-08-28,089 216 6995,klien8532_think-consider@cv.desa.id,"Jl. Pasirkoja No. 4, Bima, Sumatera Utara 70509",Laki-Laki,Palembang,1961-07-28,4405
10008533,Bagas Hasanah,2026-01-31,(042) 070 8217,klien8533_seven-economy@pd.or.id,"Gg. Sentot Alibasa No. 86, Padang Sidempuan, NT 60827",Wanita,Tangerang,2003-03-08,4657
