Penagihan_ID,NIK,LH_ID,Kasus_ID,Staf_ID,Tgl_Penagihan,Status_Penagihan,Tgl_Bayar,Biaya_Admin,Biaya_PendaftaranPgd,Biaya_SalinanPts,Biaya_Layanan_Hukum
707956,10008347,1211,507956,1000,2026-09-02,Sebagian,2026-09-18,50000,14310074,50000,36889000
707957,10001596,8733,507957,502,2026-12-27,Lunas,2027-01-30,20000,5123606,20000,3668000
707958,10003586,3521,507958,729,2026-03-03,Lunas,2026-03-31,20000,8989546,20000,46595000
707959,10007012,1351,507959,160,2026-02-11,Lunas,2026-02-23,50000,5098914,10000,12760000
707960,10004523,4154,507960,43,2024-09-01,Lunas,2024-09-23,50000,12580559,10000,979000
707961,10008126,9797,507961,882,2026-10-19,Lunas,2026-11-12,75000,13812467,100000,1994000
707962,10002608,5009,507962,319,2026-09-22,Belum Lunas,,50000,6720531,100000,52516000
707963,10006960,23,507963,520,2025-04-05,Lunas,2025-06-01,75000,1539622,100000,53445000
707964,10005774,6442,507964,521,2026-01-10,Lunas,2026-02-07,30000,5153414,100000,18727000
707965,10003091,9004,507965,161,2026-10-14,Lunas,2026-10-30,20000,9729801,10000,5609000
707966,10002281,5243,507966,4,2026-10-17,Belum Lunas,,30000,10069010,100000,23070000
707967,10002200,7829,507967,179,2026-10-07,Lunas,2026-10-23,30000,9091989,10000,20222000
707968,10010000,1527,507968,939,2026-12-27,Lunas,2027-02-10,20000,10101147,20000,48157000
707969,10005302,3155,507969,923,2025-02-14,Lunas,2025-03-16,50000,3945248,50000,19496000
707970,10002212,1839,507970,48,2026-12-28,Lunas,2027-01-11,30000,6409519,10000,1069000
707971,10000114,992,507971,323,2024-09-29,Lunas,2024-11-20,50000,2585042,20000,3670000
707972,10005753,271,507972,542,2024-04-11,Belum Lunas,,30000,7327153,100000,37735000
707973,10006283,380,507973,690,2025-11-15,Lunas,2025-12-17,50000,11552165,50000,2968000
707974,10004129,9014,507974,327,2026-12-26,Lunas,2027-02-23,75000,7368374,100000,46450000
707975,10007278,2173,507975,399,2026-12-08,Lunas,2027-01-03,20000,3145788,50000,3176000
707976,10004841,4797,507976,616,2026-11-13,Lunas,2026-12-05,75000,4816403,100000,12124000
707977,10000580,8997,507977,605,2026-12-23,Belum Lunas,,50000,12399033,20000,7113000
707978,10009749,1819,507978,54,2025-11-06,Belum Lunas,,50000,4723086,50000,58267000
707979,10001292,1479,507979,277,2026-08-29,Sebagian,2026-09-03,20000,3539127,20000,2194000
707980,10007296,1865,507980,155,2024-07-24,Belum Lunas,,75000,7225754,50000,4453000
707981,10003464,8590,507981,911,2025-10-01,Lunas,2025-11-04,50000,2236266,10000,13934000
707982,10004261,4180,507982,958,2026-02-18,Lunas,2026-03-27,50000,5295304,20000,27896000
707983,10002874,404,507983,589,2025-01-20,Lunas,2025-02-10,75000,10029459,20000,4387000
707984,10006380,6292,507984,144,2026-07-09,Lunas,2026-07-27,75000,11361914,50000,7755000
707985,10001437,2345,507985,29,2026-04-18,Sebagian,2026-05-11,50000,11277031,50000,41940000
707986,10004600,4817,507986,304,2025-08-23,Lunas,2025-10-13,50000,5329405,20000,7557000
707987,10003245,4472,507987,351,2025-06-02,Lunas,2025-07-15,30000,3575533,10000,8531000
707988,10006294,1942,507988,966,2026-10-05,Lunas,2026-11-28,30000,5857331,20000,21483000
707989,10005616,9393,507989,674,2026-07-29,Lunas,2026-08-13,20000,259834,100000,9657000
707990,10004958,9175,507990,162,2026-05-12,Sebagian,2026-05-30,20000,11857310,20000,5068000
707991,10009505,2655,507991,946,2025-12-08,Lunas,2025-12-31,50000,11715480,50000,6132000
707992,10006408,8923,507992,321,2026-02-15,Lunas,2026-04-15,50000,6374701,20000,6645000
707993,10009675,7377,507993,238,2026-03-23,Lunas,2026-04-30,20000,12288871,20000,2460000
707994,10002155,4314,507994,949,2026-07-29,Sebagian,2026-09-20,30000,11810348,50000,1287000
707995,10000913,5696,507995,645,2025-06-13,Sebagian,2025-07-23,30000,11804397,10000,1570000
707996,10005460,8131,507996,295,2026-06-04,Belum Lunas,,75000,7738352,100000,11262000
707997,10004400,1076,507997,383,2026-04-15,Lunas,2026-06-04,75000,10436806,50000,14484000
707998,10006306,7132,507998,832,2026-08-19,Lunas,2026-09-08,75000,3139328,50000,40440000
707999,10009273,3978,507999,160,2026-11-10,Lunas,2026-11-18,30000,10844857,50000,5142000
708000,10007964,771,508000,644,2026-12-17,Lunas,2026-12-19,75000,13451649,10000,7131000
708001,10005947,3918,508001,498,2026-07-12,Lunas,2026-08-25,20000,7182497,10000,65910000
708002,10008943,8087,508002,558,2026-11-26,Lunas,2026-12-24,50000,10989760,10000,5745000
708003,10009779,8183,508003,5,2025-07-08,Lunas,2025-09-04,30000,2446307,20000,14903000
708004,10000373,833,508004,500,2026-06-27,Lunas,2026-08-21,75000,490404,10000,13739000
708005,10008868,8014,508005,373,2024-09-18,Lunas,2024-10-19,30000,9858591,100000,3099000
708006,10008156,3304,508006,841,2026-04-26,Lunas,2026-06-09,20000,4862059,20000,1465000
708007,10009537,1140,508007,302,2025-06-27,Lunas,2025-07-29,75000,7434836,100000,42819000
708008,10008293,7982,508008,250,2026-04-18,Sebagian,2026-04-27,50000,5592777,100000,5577000
708009,10003363,7973,508009,431,2026-10-19,Lunas,2026-10-28,50000,2727146,20000,13738000
708010,10001084,9009,508010,499,2026-12-23,Lunas,2027-01-06,30000,12241755,10000,1782000
708011,10006382,8787,508011,508,2026-09-12,Lunas,2026-10-09,50000,11312644,20000,12235000
708012,10004232,4244,508012,579,2026-12-04,Lunas,2027-02-01,30000,10197448,20000,5304000
708013,10000415,3805,508013,513,2024-09-16,Belum Lunas,,30000,1772037,50000,16372000
708014,10000441,4551,508014,141,2025-12-18,Lunas,2026-02-10,75000,13071482,20000,63451000
708015,10004625,6787,508015,242,2026-05-18,Lunas,2026-05-30,50000,8916252,10000,41824000
708016,10007932,2296,508016,354,2024-09-20,Lunas,2024-09-28,75000,4743457,100000,2277000
708017,10002122,8419,508017,375,2026-01-30,Lunas,2026-03-02,50000,6606829,50000,24221000
708018,10008298,5105,508018,75,2025-03-27,Lunas,2025-04-05,75000,8973563,50000,66193000
708019,10002391,522,508019,886,2026-02-14,Lunas,2026-03-04,20000,9382056,10000,10981000
708020,10001760,6905,508020,537,2026-04-10,Lunas,2026-04-20,20000,3583068,100000,867000
708021,10009280,5283,508021,284,2025-07-25,Belum Lunas,,30000,3281536,50000,2316000
708022,10005067,2301,508022,355,2025-10-15,Lunas,2025-11-29,30000,13677220,50000,62810000
708023,10006792,5489,508023,26,2026-09-15,Lunas,2026-11-13,50000,4047064,100000,11468000
708024,10001629,6726,508024,679,2025-05-24,Lunas,2025-07-19,50000,12689484,50000,24449000
708025,10008352,8693,508025,389,2024-08-29,Lunas,2024-09-25,30000,10577465,100000,5318000
708026,10000682,8804,508026,979,2026-09-21,Lunas,2026-10-03,75000,4068413,50000,21370000
708027,10003813,2486,508027,665,2026-11-29,Lunas,2026-12-06,30000,6158715,10000,24709000
708028,10001641,6240,508028,938,2025-01-02,Lunas,2025-02-12,20000,8987634,100000,1128000
708029,10004173,3676,508029,694,2026-06-18,Belum Lunas,,30000,14997315,50000,5275000
708030,10003336,1903,508030,21,2025-11-02,Lunas,2025-12-14,30000,4597560,50000,11596000
708031,10009800,2267,508031,557,2026-09-30,Lunas,2026-11-10,75000,8570099,50000,11008000
708032,10001334,1021,508032,285,2026-11-21,Belum Lunas,,50000,390096,100000,1409000
708033,10007242,619,508033,254,2026-02-12,Lunas,2026-03-30,20000,14791490,10000,14702000
708034,10002546,7915,508034,503,2026-05-28,Belum Lunas,,20000,14149570,10000,3779000
708035,10003568,4517,508035,908,2026-03-07,Lunas,2026-04-28,20000,14957565,100000,10118000
708036,10009067,9702,508036,847,2026-08-20,Lunas,2026-09-04,75000,2827777,100000,62803000
708037,10000443,5655,508037,759,2026-12-20,Lunas,2027-01-07,50000,13304343,20000,928000
708038,10009730,944,508038,424,2024-04-27,Lunas,2024-06-08,30000,11412148,50000,47772000
708039,10002979,9600,508039,998,2025-10-31,Lunas,2025-11-23,30000,7971736,20000,6184000
708040,10008546,5728,508040,274,2026-01-08,Lunas,2026-03-02,20000,13507961,10000,5167000
708041,10000867,8113,508041,432,2025-11-06,Lunas,2026-01-02,20000,11648109,50000,21563000
708042,10003011,311,508042,17,2026-12-19,Lunas,2026-12-19,50000,2110671,50000,10733000
708043,10008013,4008,508043,382,2026-09-20,Lunas,2026-10-19,75000,1702417,50000,61411000
708044,10009854,4525,508044,449,2024-10-30,Lunas,2024-11-19,30000,14394235,20000,11754000
708045,10008621,6856,508045,832,2025-02-16,Sebagian,2025-04-01,75000,11800663,100000,55067000
708046,10002415,8618,508046,50,2025-10-05,Lunas,2025-11-11,20000,5359387,50000,14278000
708047,10006306,7132,508047,417,2026-08-29,Lunas,2026-10-18,20000,8750238,50000,40440000
708048,10005203,4174,508048,872,2026-12-26,Belum Lunas,,20000,8285769,100000,3809000
708049,10009128,1065,508049,808,2026-10-23,Sebagian,2026-11-27,75000,5014381,10000,8226000
708050,10008201,6939,508050,451,2025-03-09,Lunas,2025-03-15,30000,10364629,10000,4647000
708051,10006085,5209,508051,302,2023-11-19,Lunas,2023-12-26,50000,5742071,10000,73399000
708052,10009289,5188,508052,556,2025-11-26,Lunas,2026-01-24,20000,6213370,10000,3663000
708053,10002613,5941,508053,396,2024-09-24,Belum Lunas,,75000,5253553,20000,62628000
708054,10005391,8396,508054,742,2025-11-26,Lunas,2025-12-11,50000,12403025,50000,7602000
708055,10007368,7221,508055,519,2025-07-17,Belum Lunas,,30000,4728770,100000,1264000
708056,10005908,4917,508056,583,2026-10-16,Lunas,2026-12-08,30000,9443056,50000,1642000
708057,10003177,9745,508057,661,2025-03-14,Lunas,2025-04-13,20000,6787624,20000,11553000
708058,10004040,132,508058,276,2024-11-19,Lunas,2025-01-11,75000,6194241,10000,74913000
708059,10006581,2184,508059,406,2025-11-11,Lunas,2025-12-27,50000,5193165,20000,8187000
708060,10008235,5921,508060,727,2026-05-16,Belum Lunas,,75000,3403270,50000,25657000
708061,10004018,5710,508061,4,2025-12-18,Lunas,2026-01-02,30000,10829180,20000,1659000
708062,10001388,8295,508062,244,2026-11-21,Lunas,2026-12-15,30000,12837313,100000,66159000
708063,10002360,6054,508063,953,2025-11-05,Lunas,2025-12-30,50000,8516541,20000,39120000
708064,10006534,4483,508064,459,2026-05-25,Lunas,2026-07-20,20000,10206029,50000,4266000
708065,10009920,7055,508065,832,2026-12-27,Lunas,2027-02-07,30000,13730225,10000,1248000
708066,10006958,1367,508066,524,2026-09-12,Sebagian,2026-09-29,50000,7828934,100000,5511000
708067,10007739,4997,508067,668,2025-01-04,Lunas,2025-02-19,30000,6360268,100000,9565000
708068,10006067,2076,508068,839,2026-07-23,Lunas,2026-08-19,30000,2295330,100000,1758000
708069,10000729,1464,508069,920,2026-11-18,Sebagian,2026-12-23,30000,10580340,20000,73227000
708070,10002725,2285,508070,591,2024-01-03,Belum Lunas,,50000,9927949,10000,6712000
708071,10006531,3754,508071,316,2025-08-13,Lunas,2025-08-25,30000,345332,100000,6830000
708072,10008939,725,508072,81,2025-09-29,Lunas,2025-10-28,50000,5374638,100000,69528000
708073,10008647,8023,508073,531,2025-09-16,Lunas,2025-11-05,20000,791118,100000,24981000
708074,10007758,4899,508074,890,2024-04-16,Belum Lunas,,30000,654547,100000,11058000
708075,10006943,4477,508075,948,2024-11-27,Lunas,2024-12-03,20000,4286119,50000,2699000
708076,10007621,9683,508076,298,2026-02-08,Sebagian,2026-03-20,20000,14933472,100000,12300000
708077,10006437,7970,508077,588,2024-11-24,Lunas,2025-01-04,75000,5810561,100000,8662000
708078,10001005,2369,508078,71,2025-12-25,Lunas,2026-02-09,75000,4386225,10000,2365000
708079,10002633,8575,508079,331,2025-05-25,Lunas,2025-06-27,20000,12044441,10000,68879000
708080,10006238,5523,508080,332,2026-12-28,Lunas,2027-02-21,30000,2172055,20000,35225000
708081,10005954,1944,508081,22,2026-08-11,Lunas,2026-08-20,20000,14664339,20000,618000
708082,10000354,3260,508082,926,2026-09-04,Lunas,2026-09-11,30000,12762318,20000,59438000
708083,10003381,1617,508083,480,2025-01-02,Sebagian,2025-01-15,30000,4626141,20000,3638000
708084,10006556,1448,508084,653,2026-01-10,Belum Lunas,,50000,7557386,50000,1482000
708085,10004869,8955,508085,977,2024-04-04,Lunas,2024-05-07,75000,6348566,100000,7301000
708086,10001846,2519,508086,117,2024-08-12,Lunas,2024-09-07,20000,1217534,50000,1640000
708087,10009874,239,508087,85,2026-10-03,Lunas,2026-11-25,20000,7475801,100000,3058000
708088,10003609,6004,508088,706,2024-05-04,Lunas,2024-06-11,75000,12965037,50000,5567000
708089,10001835,6354,508089,844,2024-11-03,Lunas,2024-11-08,75000,6780643,10000,47402000
708090,10002628,7662,508090,982,2026-12-21,Belum Lunas,,30000,5528863,10000,2562000
708091,10003689,8797,508091,33,2025-04-20,Lunas,2025-05-01,30000,12276400,100000,28305000
708092,10002486,1379,508092,422,2026-12-27,Belum Lunas,,75000,2386612,10000,2177000
708093,10004499,4191,508093,775,2025-09-09,Lunas,2025-10-27,30000,10067616,20000,27481000
708094,10002635,5664,508094,821,2024-11-10,Lunas,2024-12-13,75000,13233378,100000,879000
708095,10008284,6905,508095,887,2026-07-11,Sebagian,2026-09-03,75000,12063428,50000,867000
708096,10006906,7157,508096,978,2025-11-26,Lunas,2026-01-18,20000,7545344,20000,13546000
708097,10000805,175,508097,190,2026-10-05,Lunas,2026-11-20,30000,247079,10000,11439000
708098,10008453,1879,508098,304,2026-04-27,Lunas,2026-05-16,50000,3816211,50000,6206000
708099,10005965,2248,508099,639,2025-01-28,Lunas,2025-03-16,50000,8925868,10000,656000
708100,10002005,8844,508100,618,2026-04-17,Lunas,2026-06-07,30000,11257868,20000,72438000
708101,10004901,1539,508101,190,2023-11-20,Lunas,2023-12-19,20000,1928538,20000,11221000
708102,10009144,2034,508102,939,2023-09-02,Lunas,2023-09-04,20000,385445,50000,52631000
708103,10008549,1101,508103,711,2026-07-06,Lunas,2026-07-18,30000,13073751,100000,15986000
708104,10001421,9310,508104,730,2024-12-11,Sebagian,2024-12-28,20000,12329333,10000,8531000
708105,10008936,1379,508105,336,2026-08-26,Lunas,2026-10-03,20000,2166865,50000,2177000
708106,10006420,6211,508106,355,2026-09-23,Lunas,2026-09-28,75000,3467379,20000,14437000
708107,10007689,8846,508107,221,2024-12-07,Lunas,2024-12-20,75000,9691039,50000,1215000
708108,10004062,5694,508108,947,2024-06-23,Belum Lunas,,30000,13475761,100000,11270000
708109,10006453,8816,508109,878,2026-01-08,Lunas,2026-01-16,20000,6699847,10000,2401000
708110,10000457,9883,508110,864,2026-12-17,Lunas,2027-01-06,20000,2715648,50000,56258000
708111,10000704,9090,508111,497,2026-04-14,Lunas,2026-04-17,30000,1951794,100000,7697000
708112,10002265,4144,508112,100,2026-05-26,Belum Lunas,,20000,5630910,10000,7311000
708113,10001341,5846,508113,191,2025-02-18,Sebagian,2025-03-29,75000,5456912,100000,4520000
708114,10006728,6259,508114,494,2024-06-18,Belum Lunas,,75000,9275181,50000,1646000
708115,10006131,6960,508115,829,2025-11-14,Belum Lunas,,50000,12049817,100000,8860000
708116,10008950,7054,508116,785,2026-04-10,Lunas,2026-05-22,50000,6478997,20000,4933000
708117,10004172,309,508117,656,2023-11-05,Lunas,2023-12-27,30000,9083142,10000,8626000
708118,10005408,3874,508118,210,2026-11-29,Lunas,2027-01-19,20000,13235959,100000,1441000
708119,10009736,2981,508119,881,2026-11-18,Belum Lunas,,75000,8838451,100000,16805000
708120,10008372,5532,508120,155,2026-05-02,Lunas,2026-06-26,20000,2549114,20000,13439000
708121,10004795,2716,508121,27,2026-03-12,Lunas,2026-05-06,20000,8509717,100000,6176000
708122,10006493,7237,508122,873,2026-07-24,Sebagian,2026-08-17,75000,12019135,10000,4901000
708123,10006330,5751,508123,767,2026-08-11,Lunas,2026-10-09,75000,4164959,20000,11364000
708124,10008880,8903,508124,611,2026-11-26,Lunas,2027-01-17,20000,11619644,100000,13456000
708125,10004123,9549,508125,195,2026-09-04,Belum Lunas,,50000,3819332,100000,56196000
708126,10001245,3315,508126,213,2026-11-02,Lunas,2026-12-02,30000,7607767,10000,3808000
708127,10008303,7824,508127,706,2024-03-18,Lunas,2024-04-13,30000,4698833,10000,11615000
708128,10002147,957,508128,545,2026-12-17,Lunas,2026-12-27,30000,7061408,50000,5996000
708129,10004574,2774,508129,765,2026-01-25,Belum Lunas,,30000,4191478,10000,50216000
708130,10004979,7588,508130,527,2026-08-24,Belum Lunas,,30000,13242508,100000,33292000
708131,10007834,8341,508131,494,2025-02-10,Belum Lunas,,20000,10650401,20000,27211000
708132,10007031,1447,508132,997,2026-07-25,Belum Lunas,,75000,11579810,20000,33298000
708133,10003823,2164,508133,77,2026-03-30,Belum Lunas,,50000,8204294,10000,5323000
708134,10001104,5974,508134,502,2025-11-06,Lunas,2025-11-21,20000,11661054,20000,8105000
708135,10009007,9557,508135,38,2026-06-07,Lunas,2026-07-21,50000,5847815,50000,528000
708136,10009468,9462,508136,490,2026-01-21,Lunas,2026-02-27,75000,6297453,10000,10495000
708137,10004416,4266,508137,802,2024-11-26,Lunas,2024-12-24,75000,7303856,50000,4998000
708138,10005460,8131,508138,938,2026-09-13,Lunas,2026-09-19,30000,13687403,20000,11262000
708139,10008749,331,508139,15,2025-12-11,Lunas,2026-01-28,30000,1461132,100000,6266000
708140,10005141,4804,508140,206,2026-06-13,Lunas,2026-08-07,50000,8284217,100000,10758000
708141,10004426,5179,508141,641,2026-11-25,Lunas,2026-11-30,75000,2258350,50000,1741000
708142,10006187,757,508142,38,2026-03-21,Lunas,2026-03-23,20000,7074879,50000,14221000
708143,10005055,1474,508143,736,2026-03-30,Lunas,2026-05-03,50000,5077102,20000,74439000
708144,10008804,7420,508144,871,2026-07-07,Lunas,2026-07-31,30000,4423583,100000,49473000
708145,10009998,27,508145,7,2026-05-20,Lunas,2026-06-16,20000,14195406,50000,65487000
708146,10008980,6093,508146,680,2026-01-17,Sebagian,2026-01-22,50000,1307460,50000,66788000
708147,10003980,7937,508147,534,2026-05-10,Belum Lunas,,20000,4748419,20000,44131000
708148,10004589,4005,508148,157,2026-09-23,Lunas,2026-09-23,75000,711266,50000,2533000
708149,10007838,8668,508149,165,2026-04-23,Belum Lunas,,50000,9171804,20000,27433000
708150,10004071,8349,508150,275,2024-10-02,Belum Lunas,,50000,9048935,100000,13271000
708151,10007520,5287,508151,870,2024-05-08,Lunas,2024-06-21,20000,3302002,50000,37428000
708152,10006604,8720,508152,261,2026-07-23,Belum Lunas,,50000,4841300,10000,4247000
708153,10001100,7068,508153,587,2026-10-31,Belum Lunas,,20000,9335596,10000,2444000
708154,10002000,6437,508154,139,2025-12-02,Belum Lunas,,20000,11844802,10000,8680000
708155,10004266,9889,508155,561,2024-12-05,Lunas,2024-12-25,30000,8128587,50000,41398000
708156,10001625,1449,508156,884,2026-10-10,Lunas,2026-11-30,75000,9702683,50000,826000
708157,10004932,2638,508157,150,2026-12-25,Lunas,2027-01-25,20000,14160339,100000,13866000
708158,10004944,7857,508158,793,2026-07-22,Belum Lunas,,20000,13951900,50000,1516000
708159,10009951,4133,508159,1000,2023-06-08,Lunas,2023-06-27,75000,1444947,50000,30768000
708160,10007345,5746,508160,773,2026-12-25,Sebagian,2027-02-21,30000,14713878,10000,15389000
708161,10006917,7266,508161,766,2024-12-21,Lunas,2025-01-14,75000,11718982,20000,12052000
708162,10000002,4636,508162,793,2024-01-31,Lunas,2024-03-26,50000,11649362,100000,9121000
708163,10006570,3685,508163,849,2025-11-25,Lunas,2025-12-06,20000,2227849,50000,4892000
708164,10006580,9387,508164,851,2024-08-22,Sebagian,2024-09-03,75000,4995698,100000,11335000
708165,10001665,4725,508165,619,2025-10-03,Sebagian,2025-10-04,50000,5724677,10000,1410000
708166,10004319,1307,508166,263,2026-05-29,Lunas,2026-06-23,20000,8744942,100000,8407000
708167,10006520,3351,508167,703,2024-07-23,Lunas,2024-09-20,50000,5058198,20000,9674000
708168,10005552,4630,508168,711,2026-11-08,Belum Lunas,,30000,11325428,10000,6512000
708169,10009262,2582,508169,444,2025-04-05,Lunas,2025-05-29,30000,3170153,10000,6951000
708170,10001991,1067,508170,722,2026-04-04,Belum Lunas,,50000,7601529,10000,67782000
708171,10003715,9860,508171,751,2026-11-07,Lunas,2026-11-10,20000,12072815,10000,72216000
708172,10003627,4433,508172,464,2026-12-27,Sebagian,2027-02-09,75000,14459784,50000,6710000
708173,10008944,8700,508173,352,2026-02-13,Belum Lunas,,75000,13353985,50000,11635000
