NIK,Nama_Klien,Tgl_Daftar,No_Tlp_K,Email_K,Alamat_K,Gender_K,Tmpt_tgl_lhr_K,Tgl_lhr_K,Jenis_LH
100922,"Slamet Saputra, M.M.",2024-09-08,+62 (082) 430 1,klien922_team-run-thing@pt.net,"Gang Kapten Muslihat No. 47, Lubuklinggau, Papua 96943",Laki-Laki,Sabang,1965-03-16,203
100923,Usman Usada,2025-12-25,+62 (0960) 774 ,klien923_get-option-number@cv.id,"Jl. Lembong No. 5, Pariaman, Sulawesi Tengah 02604",Wanita,Balikpapan,1974-05-03,463
100924,Kayla Hutasoit,2024-10-08,+62 (01) 828 57,klien924_growth-hospital@pd.net,"Gg. Rawamangun No. 358, Bekasi, YO 82681",Wanita,Banjar,1995-08-02,953
100925,Endah Budiyanto,2024-08-17,+62 (0784) 269-,klien925_him-relate-together@perum.or.id,"Gg. Kiaracondong No. 9, Lhokseumawe, Lampung 65054",Laki-Laki,Tomohon,1977-04-06,990
100926,Gamblang Purwanti,2025-03-25,+62 (11) 804-44,klien926_such-drive-pm@pt.net,"Jl. Moch. Toha No. 389, Padang Sidempuan, Sulawesi Tengah 84117",Wanita,Probolinggo,2005-09-28,849
100927,Sakura Budiyanto,2025-04-07,087 101 6192,klien927_such-sometimes-less@perum.ac.id,"Jalan Kutisari Selatan No. 3, Makassar, RI 33036",Wanita,Cimahi,1992-08-24,627
100928,Raisa Yolanda,2025-01-25,(0056) 955 8576,klien928_eye-hundred-war@pd.my.id,"Gg. Cempaka No. 7, Mataram, Sulawesi Barat 17434",Wanita,Gorontalo,1973-04-28,690
100929,Dalimin Iswahyudi,2025-01-30,+62-83-839-4137,klien929_year-smile-this@perum.desa.id,"Gg. Tubagus Ismail No. 65, Balikpapan, BA 63971",Laki-Laki,Kota Administrasi Jakarta Selatan,1996-12-04,534
100930,Patricia Marpaung,2025-09-26,+62 (21) 098-52,klien930_put-ability@cv.edu,"Gg. Ronggowarsito No. 773, Binjai, Jambi 35937",Laki-Laki,Banjarbaru,1968-02-25,817
100931,"Lurhur Haryanti, S.E.",2025-03-05,(048) 561-9445,klien931_affect-but-might@ud.my.id,"Gang Medokan Ayu No. 64, Sawahlunto, JA 24262",Wanita,Pariaman,1995-02-08,24
100932,Raina Nasyiah,2024-11-18,(029) 867-1636,klien932_price-of-article@pd.org,"Jalan Laswi No. 10, Padang Sidempuan, DI Yogyakarta 60607",Wanita,Pagaralam,1997-05-09,708
100933,"drg. Padma Salahudin, S.Farm",2024-11-23,+62 (023) 059-0,klien933_improve-everyone@pt.go.id,"Jalan Pelajar Pejuang No. 54, Semarang, Riau 72790",Wanita,Mataram,1972-02-02,296
100934,"Jaga Simanjuntak, M.M.",2025-03-14,+62 (522) 974-7,klien934_tv-tv-cell@pt.sch.id,"Gang Waringin No. 950, Banda Aceh, Maluku 68334",Laki-Laki,Ternate,1997-07-01,144
100935,Eko Riyanti,2025-09-22,+62 (084) 652 7,klien935_cover-discuss@cv.ac.id,"Jalan Pasir Koja No. 8, Depok, AC 88894",Laki-Laki,Mojokerto,1982-09-18,818
100936,"Darmana Widodo, S.Pd",2024-09-23,080 873 3967,klien936_government-they@ud.net.id,"Gg. Astana Anyar No. 53, Tidore Kepulauan, JT 99633",Wanita,Jayapura,1968-03-29,322
100937,Hardi Pradipta,2024-03-30,+62 (0008) 990-,klien937_certain-dream@ud.net.id,"Gang Ir. H. Djuanda No. 11, Sungai Penuh, SG 08486",Laki-Laki,Palangkaraya,1981-01-30,924
100938,Umaya Prasetyo,2024-10-03,+62 (41) 595 02,klien938_successful-board@perum.mil,"Jalan Waringin No. 25, Surabaya, SR 95722",Wanita,Bengkulu,1986-05-04,719
100939,Kasiyah Andriani,2025-02-27,0836770704,klien939_trouble-program@pd.org,"Gg. Yos Sudarso No. 529, Mataram, Sulawesi Barat 43656",Laki-Laki,Solok,1993-09-24,438
100940,Gamani Salahudin,2025-03-12,+62 (363) 963 2,klien940_really-former-draw@pd.edu,"Jl. Jend. A. Yani No. 0, Salatiga, NB 65152",Wanita,Serang,1989-11-07,784
100941,Sadina Purwanti,2024-01-09,080 895 5635,klien941_serve-relationship@ud.net.id,"Jalan Dipenogoro No. 8, Probolinggo, LA 24110",Wanita,Madiun,1981-08-09,369
100942,"Cahya Hartati, S.E.I",2025-07-08,0848849149,klien942_collection-family@perum.my.id,"Jalan Ciumbuleuit No. 91, Langsa, KT 58608",Wanita,Parepare,1969-12-20,648
100943,"Sutan Parman Nurdiyanti, S.E.",2024-05-15,+62 (083) 630-1,klien943_front-center-sea@perum.gov,"Jl. Sukabumi No. 8, Padang, Jawa Tengah 52259",Wanita,Kediri,1989-07-10,882
100944,Keisha Widiastuti,2024-06-02,+62 (88) 090 56,klien944_bed-white-hope@pt.sch.id,"Jl. Cihampelas No. 1, Blitar, PB 60650",Wanita,Solok,1981-10-06,686
100945,Hasan Dongoran,2024-03-04,+62 (087) 829 7,klien945_think-individual@perum.web.id,"Gang Yos Sudarso No. 45, Mataram, Maluku 19111",Wanita,Padang Sidempuan,1988-08-02,741
100946,Balapati Damanik,2024-12-29,+62-0497-558-34,klien946_thousand-still-road@perum.sch.id,"Jl. Cihampelas No. 6, Batu, Kalimantan Tengah 85691",Wanita,Salatiga,1965-05-01,48
100947,T. Jabal Yolanda,2025-02-23,085 763 3863,klien947_him-account-around@pt.net,"Gg. Veteran No. 4, Batam, GO 35948",Wanita,Bandar Lampung,1980-02-18,770
100948,Anastasia Wasita,2024-12-21,+62 (087) 076-4,klien948_place-scientist@perum.sch.id,"Gang Erlangga No. 46, Tomohon, YO 26963",Wanita,Pagaralam,1978-01-21,738
100949,Lili Salahudin,2024-11-01,(095) 818-2459,klien949_board-share@perum.or.id,"Jl. Dipenogoro No. 08, Surabaya, Sulawesi Barat 16982",Wanita,Palangkaraya,1976-01-28,341
100950,"Faizah Hidayat, S.IP",2024-02-26,+62-027-243-146,klien950_admit-degree-hour@ud.id,"Gang Pacuan Kuda No. 39, Batu, DKI Jakarta 34661",Laki-Laki,Bekasi,1978-08-20,810
100951,R. Maimunah Anggriawan,2024-04-12,+62 (612) 871-2,klien951_his-article-current@pt.com,"Gg. Bangka Raya No. 7, Gorontalo, Bali 46285",Laki-Laki,Subulussalam,1970-01-31,478
100952,Dr. Pangeran Halim,2024-12-23,+62 (045) 559-2,klien952_big-successful@perum.mil.id,"Jl. Bangka Raya No. 7, Solok, SB 30565",Laki-Laki,Denpasar,1976-07-18,431
100953,Rahmi Santoso,2025-10-07,+62 (0513) 831 ,klien953_gas-protect-wear@pt.int,"Gang M.T Haryono No. 9, Kota Administrasi Jakarta Pusat, Sulawesi Tenggara 58011",Laki-Laki,Padang,1982-09-30,847
100954,Elvina Halimah,2024-01-27,(0960) 651 3145,klien954_any-six-much@cv.mil.id,"Gang M.T Haryono No. 1, Kota Administrasi Jakarta Pusat, KB 37214",Wanita,Purwokerto,1997-08-26,950
100955,"R. Kartika Damanik, S.Gz",2025-04-10,(083) 337-4775,klien955_statement-trip@cv.net,"Jalan HOS. Cokroaminoto No. 971, Kotamobagu, Kepulauan Riau 10834",Wanita,Padangpanjang,1972-04-09,377
100956,Tedi Pradipta,2025-10-29,+62 (54) 138-80,klien956_production-worry@cv.edu,"Gang Sadang Serang No. 6, Surakarta, Jawa Barat 88796",Wanita,Kota Administrasi Jakarta Pusat,1983-12-22,506
100957,"Puti Bella Kuswandari, M.Pd",2024-02-16,(018) 372-3977,klien957_sister-magazine@pt.org,"Jl. Yos Sudarso No. 9, Batu, JT 92155",Wanita,Cimahi,1991-06-24,863
100958,Lili Mahendra,2025-10-23,+62 (93) 769-86,klien958_discover-different@pt.id,"Jl. Cempaka No. 0, Serang, JB 94093",Wanita,Tarakan,1985-07-28,702
100959,Nabila Manullang,2024-08-17,+62 (181) 150-1,klien959_would-reality@pd.co.id,"Jalan Cikutra Timur No. 31, Blitar, KR 98466",Laki-Laki,Bogor,1967-09-21,721
100960,Kunthara Kuswandari,2025-03-11,(003) 245 3809,klien960_control-or-effect-i@cv.com,"Jalan Kendalsari No. 404, Sorong, SB 17663",Laki-Laki,Malang,1988-03-01,339
100961,Sari Zulaika,2024-10-25,+62 (41) 141-51,klien961_appear-ever-give-ok@ud.ac.id,"Jl. Rajawali Barat No. 474, Subulussalam, Kepulauan Riau 31442",Laki-Laki,Tangerang Selatan,1979-07-23,447
100962,Raina Widiastuti,2024-06-19,+62 (86) 893 57,klien962_nice-third-wide@ud.mil.id,"Jl. Kutai No. 802, Cimahi, Nusa Tenggara Timur 39124",Wanita,Medan,2002-09-18,224
100963,Bakiman Ramadan,2025-05-24,+62 (21) 765-43,klien963_nothing-change@cv.int,"Gg. Suniaraja No. 657, Padangpanjang, Sulawesi Utara 40988",Laki-Laki,Bengkulu,1970-03-21,526
100964,Fitriani Tarihoran,2024-04-16,+62 (90) 220-80,klien964_enjoy-pattern@perum.ac.id,"Gang Soekarno Hatta No. 826, Tasikmalaya, Jawa Tengah 59322",Laki-Laki,Pematangsiantar,1973-05-11,388
100965,"Drs. Septi Nababan, S.Psi",2025-06-06,(014) 734 6249,klien965_hour-itself-any@perum.co.id,"Gang PHH. Mustofa No. 10, Tidore Kepulauan, Sulawesi Tengah 44701",Laki-Laki,Bukittinggi,2001-07-23,711
100966,Yulia Damanik,2024-12-15,+62 (071) 461-3,klien966_both-us-explain@cv.ponpes.id,"Jalan HOS. Cokroaminoto No. 74, Kendari, BA 83174",Laki-Laki,Bitung,1982-08-31,422
100967,Gasti Dongoran,2025-10-29,080 507 8382,klien967_cover-recent-stuff@ud.net.id,"Gang Gedebage Selatan No. 956, Bitung, Bengkulu 95661",Laki-Laki,Bukittinggi,2000-04-01,913
100968,Iriana Dongoran,2025-03-27,+62 (025) 329 9,klien968_someone-forget-well@ud.co.id,"Jalan Cikutra Timur No. 08, Kendari, SU 16771",Wanita,Semarang,1979-04-08,310
100969,Salwa Samosir,2024-02-28,+62-092-637-582,klien969_drug-event-skin@perum.net.id,"Jl. Ir. H. Djuanda No. 754, Tanjungbalai, Maluku Utara 70483",Wanita,Pariaman,1977-07-16,925
100970,Vera Suryono,2025-03-28,+62 (63) 263-90,klien970_along-fast-room@cv.co.id,"Jalan Ir. H. Djuanda No. 64, Banjarmasin, Kalimantan Barat 58498",Wanita,Padang,2002-10-03,287
100971,Oman Habibi,2025-05-11,(081) 449 4158,klien971_wish-read-such@perum.edu,"Gang Ir. H. Djuanda No. 14, Blitar, Jawa Tengah 77344",Laki-Laki,Lubuklinggau,2003-01-13,846
100972,Cici Kuswandari,2025-11-16,+62-063-494-466,klien972_us-hear-yourself@cv.id,"Gg. Suryakencana No. 5, Tangerang, Sumatera Utara 11006",Wanita,Banjarmasin,1977-05-17,47
100973,"Ir. Kardi Kuswoyo, S.Ked",2025-04-19,+62 (0570) 036 ,klien973_congress-race-fact@pt.ponpes.id,"Gg. Kebonjati No. 7, Palangkaraya, JK 82047",Wanita,Pasuruan,1966-08-20,881
100974,"Mala Wacana, S.Pd",2025-12-22,+62-0748-179-08,klien974_example-conference@cv.net.id,"Jalan Lembong No. 516, Bitung, PB 28924",Laki-Laki,Blitar,1969-06-03,616
100975,Balijan Nasyiah,2024-02-20,+62 (436) 188 3,klien975_cut-section-next@perum.sch.id,"Gang K.H. Wahid Hasyim No. 4, Banjar, Kalimantan Barat 37523",Laki-Laki,Pasuruan,1991-02-07,222
100976,"Harja Ramadan, S.Gz",2024-12-19,080 730 2074,klien976_government-impact@cv.biz.id,"Gang Kebonjati No. 657, Kediri, Gorontalo 81503",Laki-Laki,Bandung,1971-09-09,232
100977,Cut Rachel Nuraini,2025-10-03,+62 (0715) 494 ,klien977_tough-good-himself@perum.or.id,"Jalan Kebonjati No. 840, Lubuklinggau, NT 40918",Laki-Laki,Semarang,1968-02-28,412
100978,"R.A. Zaenab Nugroho, S.Ked",2025-08-02,+62 (81) 470 43,klien978_beyond-southern@pt.go.id,"Gg. Indragiri No. 054, Pekalongan, JK 95653",Laki-Laki,Cirebon,2002-10-15,221
100979,Salsabila Suwarno,2024-03-26,(019) 281 5921,klien979_doctor-speech-time@cv.sch.id,"Gang BKR No. 15, Bogor, MA 18762",Laki-Laki,Pekalongan,1973-06-03,586
100980,Dono Nugroho,2025-06-30,+62 (362) 935 9,klien980_election-community@pt.desa.id,"Jalan Pacuan Kuda No. 037, Bekasi, AC 52756",Laki-Laki,Banda Aceh,1993-03-25,694
100981,Lidya Pradipta,2024-12-13,+62-0158-930-38,klien981_professor-write@ud.id,"Jalan Jend. A. Yani No. 25, Tebingtinggi, Kalimantan Selatan 66557",Wanita,Banjar,2001-10-31,207
100982,Hartaka Latupono,2024-06-02,+62 (627) 567 9,klien982_allow-consumer@cv.co.id,"Gg. Ahmad Yani No. 171, Metro, DI Yogyakarta 90205",Wanita,Kota Administrasi Jakarta Pusat,1997-12-19,173
100983,"Michelle Suryatmi, M.Kom.",2025-10-25,+62 (0312) 682 ,klien983_rate-center-hot@pt.com,"Jl. Raya Ujungberung No. 10, Semarang, Papua Barat 14109",Laki-Laki,Singkawang,1978-10-08,669
100984,"R. Estiawan Rajata, S.Pd",2025-04-01,+62 (0685) 822 ,klien984_win-value@perum.desa.id,"Gang Ronggowarsito No. 324, Kendari, LA 02393",Wanita,Bontang,1992-11-11,717
100985,Bahuraksa Mangunsong,2025-10-05,(045) 060-4801,klien985_act-evening-heart@perum.my.id,"Gang Indragiri No. 042, Sungai Penuh, Sumatera Utara 97732",Laki-Laki,Kendari,1998-08-14,527
100986,Ir. Hari Hutagalung,2024-07-09,+62 (311) 987 0,klien986_lead-language@ud.gov,"Gg. Stasiun Wonokromo No. 063, Padangpanjang, SU 70822",Laki-Laki,Pagaralam,1973-12-27,591
100987,Yuliana Wulandari,2024-04-27,+62 (61) 779-83,klien987_quite-increase@perum.sch.id,"Gg. Merdeka No. 74, Magelang, PB 19615",Laki-Laki,Bukittinggi,1984-03-27,541
100988,"dr. Kayun Nugroho, M.Farm",2024-06-08,+62 (360) 799 9,klien988_level-pattern-down@ud.edu,"Gg. Pacuan Kuda No. 8, Gorontalo, SS 30311",Wanita,Tebingtinggi,1985-07-27,142
100989,dr. Saadat Zulaika,2024-02-17,(039) 295 1437,klien989_box-list-sing@perum.web.id,"Jalan Veteran No. 6, Payakumbuh, KR 57882",Wanita,Kota Administrasi Jakarta Barat,1990-07-31,833
100990,Hamzah Kusumo,2025-07-05,+62-217-802-794,klien990_remain-until-state@pt.go.id,"Jl. Ahmad Dahlan No. 1, Kupang, Sulawesi Utara 55620",Wanita,Manado,1969-01-26,131
100991,Humaira Rajata,2024-11-06,+62-417-969-150,klien991_about-technology@ud.co.id,"Jalan HOS. Cokroaminoto No. 789, Kota Administrasi Jakarta Selatan, BB 82973",Laki-Laki,Pematangsiantar,1991-03-27,707
100992,"drg. Galuh Namaga, S.Pd",2025-01-04,+62-45-636-7738,klien992_fire-growth-public@pt.sch.id,"Gg. Asia Afrika No. 0, Banda Aceh, Kepulauan Bangka Belitung 91330",Laki-Laki,Tegal,1993-12-31,419
100993,Eli Suryatmi,2025-12-02,+62 (003) 600 3,klien993_dark-industry@perum.or.id,"Gang M.H Thamrin No. 10, Kotamobagu, Jawa Tengah 62878",Laki-Laki,Sawahlunto,1985-10-25,706
100994,Sutan Tasnim Aryani,2024-09-02,+62 (0988) 818 ,klien994_type-but-would@perum.mil.id,"Jalan Tebet Barat Dalam No. 5, Sawahlunto, JA 12624",Laki-Laki,Lubuklinggau,2003-05-28,392
100995,"Clara Yuniar, S.Farm",2024-01-04,+62 (0196) 635-,klien995_food-total@pt.id,"Jl. M.T Haryono No. 037, Singkawang, Kalimantan Utara 98093",Wanita,Kotamobagu,1970-03-05,13
100996,Febi Uyainah,2024-06-25,+62 (21) 326 84,klien996_join-make-certain@pt.co.id,"Jalan Kutai No. 533, Tegal, KS 17964",Wanita,Yogyakarta,1977-06-03,62
100997,"Sidiq Novitasari, M.Kom.",2025-10-20,+62 (845) 658-2,klien997_who-big-couple-upon@perum.co.id,"Jl. Kutai No. 742, Batam, JI 80387",Laki-Laki,Kotamobagu,1982-01-16,311
100998,Ian Nasyiah,2024-01-02,+62 (047) 296 8,klien998_water-light-ability@pd.id,"Gang Sukabumi No. 788, Mojokerto, DKI Jakarta 13324",Laki-Laki,Tebingtinggi,1991-06-07,807
100999,Hj. Azalea Damanik,2025-04-03,+62 (44) 418-07,klien999_yet-strong-somebody@cv.ac.id,"Gg. Rawamangun No. 759, Purwokerto, SG 82648",Laki-Laki,Palu,1976-01-29,535
101000,Embuh Pradana,2025-11-06,+62 (015) 070-8,klien1000_none-morning@perum.int,"Gang HOS. Cokroaminoto No. 59, Kediri, BA 52949",Wanita,Denpasar,1995-06-21,542
